,0,1,2,3,4,5,6,7,8,9,10
51,CA200194ACEB9F7D,"void zsetTypeMaybeConvert(robj *zobj, size_t size_hint) ","void zsetTypeMaybeConvert(robj *zobj, size_t size_hint) ","void zsetTypeMaybeConvert(robj *zobj, size_t size_hint) 
{
    if (zsetLength(zobj) <= size_hint) {
        return;
    }

    /* If we are converting the zset to another encoding, we need to make sure
     * that the code paths that access the zset elements are aware of the
     * conversion. */
    size_t orig_encoding = zobj->encoding;
    zobj->encoding = OBJ_ENCODING_LISTPACK;
    listpackEntry *orig_ele = zobj->ptr;
    zobj->ptr = ziplistPush(zobj->ptr, (unsigned char*)"""", 1, ZIPLIST_TAIL);
    listpackEntry *newele = zobj->ptr;
    zobj->ptr = ziplistInsert(zobj->ptr, orig_ele, newele, ZIPLIST_TAIL);
    zobj->encoding = orig_encoding;
}","void zsetTypeMaybeConvert(robj *zobj, size_t size_hint) ","void zsetTypeMaybeConvert(robj *zobj, size_t size_hint) ","void zsetTypeMaybeConvert(robj *zobj, size_t size_hint) ","void zsetTypeMaybeConvert(robj *zobj, size_t size_hint) ","void zsetTypeMaybeConvert(robj *zobj, size_t size_hint) 
{
    /* If the object is empty, we can safely remove it. */
    if (zsetLength(zobj) == 0) {
        zsetRemove(zobj,NULL);
        return;
    }

    /* If we are converting from another encoding, we need to create a copy
     * of the original zset object. */
    if (size_hint > zsetLength(zobj)) {
        zset *newzset = zsetCreate();
        newzset->length = zsetLength(zobj);
        newzset->encoding = zobj->encoding;
        zsetInsert(zobj,newzset,NULL);
        zsetRelease(zset);
        return;
    }

    /* If the object size hint is less than the current size, we can't use
     * ziplistConvertAndExpand to make a copy of the object. */
    if (size_hint < zsetLength(zobj)) {
        return;
    }

    /* If the object size hint is greater than the current size, we can't use
     * ziplistConvertAndExpand. */
    serverPanic(""Not implemented."");
}","void zsetTypeMaybeConvert(robj *zobj, size_t size_hint) 
{
    zset *zs = zobj->ptr;
    if (zsetLength(zs) <= size_hint) return;

    /* If we have an intset, we can just use it directly. Otherwise, create
     * a new intset and add all the elements. */
    if (zobj->encoding == OBJ_ENCODING_INTSET) {
        serverAssert(zsetLength(zs) <= server.zset_max_listpack_entries);
        return;
    }

    /* Convert the zset to intset if it contains too many elements. */
    if (zsetLength(zs) > server.zset_max_listpack_entries) {
        zsetConvert(zs,OBJ_ENCODING_INTSET);
    }
}","void zsetTypeMaybeConvert(robj *zobj, size_t size_hint) 
{ 
    if (zsetLength(zobj) <= size_hint) {
        return;
    }

    /* If we are converting the zset to another encoding, we need to create 
     * a new zset that is a union of the old zset and the new one. We do that 
     * by copying the old zset and creating a new empty zset. */
    zset *newzset = zsetCreate(zobj->encoding);
    newzset->type = OBJ_ZSET;
    newzset->encoding = zobj->encoding;
    newzset->size = zsetLength(zobj);
    zsetConvert(zobj,OBJ_ENCODING_SKIPLIST);
    zset *old_zset = zobj->ptr;
    zobj->ptr = newzset;
    zsetLength(newzset) = 0;
    zsetFree(old_zset);
}"
52,60BC84F411EBEAB3,"int kvstoreExpand(kvstore *kvs, uint64_t newsize, int try_expand, kvstoreExpandShouldSkipDictIndex *skip_cb) 
{
    /* Check if we need to expand at all */
    if (kvstoreGetTotalItems(kvs) <= newsize) {
        return DICT_OK;
    }

    /* Try to expand first, to avoid repeated reallocations */
    int res = kvstoreTryExpand(kvs, newsize, try_expand, skip_cb);
    if (res == DICT_OK) {
        kvstore->expand_cnt++;
        return res;
    } else {
        return res;
    }
}","int kvstoreExpand(kvstore *kvs, uint64_t newsize, int try_expand, kvstoreExpandShouldSkipDictIndex *skip_cb) ","int kvstoreExpand(kvstore *kvs, uint64_t newsize, int try_expand, kvstoreExpandShouldSkipDictIndex *skip_cb) ","int kvstoreExpand(kvstore *kvs, uint64_t newsize, int try_expand, kvstoreExpandShouldSkipDictIndex *skip_cb) 
{
    kvs_it it = kvstoreInitIterator(kvs);
    int res = DICT_OK;
    while((res = kvstoreIteratorNext(it, &key, &klen, &value, &vlen))!= DICT_ERR) {
        if (try_expand) {
            /* Try to expand. */
            if (kvstoreTryExpand(kvs, klen, newsize, skip_cb) == C_ERR) {
                /* Failure. */
                kvstoreReleaseIterator(it);
                return res;
            }
        }
        /* Append. */
        if (kvstoreAppend(kvs, &key, klen, &value, vlen) == C_ERR) {
            /* Failure. */
            kvstoreReleaseIterator(it);
            return res;
        }
    }
    kvstoreReleaseIterator(it);
    return res;
}","int kvstoreExpand(kvstore *kvs, uint64_t newsize, int try_expand, kvstoreExpandShouldSkipDictIndex *skip_cb) ","int kvstoreExpand(kvstore *kvs, uint64_t newsize, int try_expand, kvstoreExpandShouldSkipDictIndex *skip_cb) ","int kvstoreExpand(kvstore *kvs, uint64_t newsize, int try_expand, kvstoreExpandShouldSkipDictIndex *skip_cb) 
{
    if (!kvstoreAllowsExpansion(kvs)) return DICT_ERR;
    if (kvstore->len == 0) return DICT_OK;

    /* Try to expand every single dictionary. */
    kvs_expand_touched_keys(kvs, newsize);

    /* Try to expand every single level of dictionaries. */
    kvs_expand_nested_dicts(kvs, newsize, try_expand, skip_cb);

    /* If we reached this point, we could expand every single key/value pair.
     * So we should always get a non-zero return value. */
    serverAssert(newsize!= 0);
    return DICT_OK;
}","int kvstoreExpand(kvstore *kvs, uint64_t newsize, int try_expand, kvstoreExpandShouldSkipDictIndex *skip_cb) ","int kvstoreExpand(kvstore *kvs, uint64_t newsize, int try_expand, kvstoreExpandShouldSkipDictIndex *skip_cb) 
{ 
    /* Check if we need to expand at all */
    if (kvs->len == newsize) return DICT_OK;
    if (kvs->len < kvs->max_listpack_entries && kvs->len * kvs->sz > newsize) return DICT_ERR;
    if (kvs->len < kvs->max_listpack_entries && kvs->len * kvs->sz > newsize) {
        /* Try to expand */
        kvs->len++;
        kvs->expand(kvs->len, newsize, skip_cb? &kvs->expand_cb : NULL);
        return DICT_OK;
    } else {
        /* No need for expand, return failure */
        return DICT_ERR;
    }
}","int kvstoreExpand(kvstore *kvs, uint64_t newsize, int try_expand, kvstoreExpandShouldSkipDictIndex *skip_cb) "
53,6B610D8B9F68DAE1,"int dictResizeAllowed(size_t moreMem, double usedRatio) ","int dictResizeAllowed(size_t moreMem, double usedRatio) ","int dictResizeAllowed(size_t moreMem, double usedRatio) 
{
    size_t max_load_factor = HASHTABLE_MAX_LOAD_FACTOR;
    if (server.maxmemory) {
        max_load_factor = server.maxmemory/server.hll_sparse_max_bytes/100;
        if (server.hll_sparse_max_bytes && server.hll_sparse_max_bytes < max_load_factor)
            max_load_factor = server.hll_sparse_max_bytes;
    }
    return max(1, (int)ceil(log(usedRatio + 1)));
}","int dictResizeAllowed(size_t moreMem, double usedRatio) ","int dictResizeAllowed(size_t moreMem, double usedRatio) ","int dictResizeAllowed(size_t moreMem, double usedRatio) ","int dictResizeAllowed(size_t moreMem, double usedRatio) ","int dictResizeAllowed(size_t moreMem, double usedRatio) ","int dictResizeAllowed(size_t moreMem, double usedRatio) ","int dictResizeAllowed(size_t moreMem, double usedRatio) "
54,8A27BFF462650406,"static void dbAddInternal(redisDb *db, robj *key, robj *val, int update_if_existing) ","static void dbAddInternal(redisDb *db, robj *key, robj *val, int update_if_existing) ","static void dbAddInternal(redisDb *db, robj *key, robj *val, int update_if_existing) ","static void dbAddInternal(redisDb *db, robj *key, robj *val, int update_if_existing) 
{
    if (!update_if_existing)
        dbOverwrite(db,key,val);
    else
        incrRefCount(val);
    notifyKeyspaceEvent(NOTIFY_GENERIC,""persist"",key,db->id);
    server.dirty++;
}","static void dbAddInternal(redisDb *db, robj *key, robj *val, int update_if_existing) ","static void dbAddInternal(redisDb *db, robj *key, robj *val, int update_if_existing) 
{
    int exists;

    /* Check if the key already exists. */
    if (dbFind(db,key->ptr,NULL,&exists) &&!exists) {
        if (update_if_existing) {
            /* The key doesn't exist, so we need to create it. */
            dbAdd(db,key,val,NULL);
        }
        return; /* The key already exists, no need to add it back. */
    }

    /* If the key already exists, we can't replace it with a different value.
     * Abort. */
    if (update_if_existing) {
        serverLog(LL_WARNING, ""Key with key ID %llu already exists"",
            (unsigned long long)key->ptr);
        abort(); /* will not return */
    }

    /* Create the key if it does not exist. */
    if (!dbFind(db,key->ptr,NULL,&exists)) {
        dbAdd(db,key,val,server.lazyfree_lazy_expire? shared.lazyfree_lazy_expire : shared.unlink);
    }
}","static void dbAddInternal(redisDb *db, robj *key, robj *val, int update_if_existing) ","static void dbAddInternal(redisDb *db, robj *key, robj *val, int update_if_existing) 
{    
    int existing = dbFind(db,key)!= NULL;
    if (existing) {
        /* The key already exists. Overwrite it with the new value. */
        if (update_if_existing) {
            dbReplaceValue(db,key,val);
        } else {
            /* Free the old value and create a new one with the new value. */
            if (val->type == OBJ_STRING) {
                decrRefCount(val);
                val = createStringObject(NULL,sdslen(val->ptr));
            }
            dbAdd(db,key,val);
            server.dirty++;
        }
        return; /* Return ASAP: we didn't need to do anything. */
    }
    if (val->type == OBJ_STRING) {
        /* Create a new string value */
        val = createStringObject(NULL,sdslen(val->ptr));
    }
    dbAdd(db,key,val);
    server.dirty++;
}","static void dbAddInternal(redisDb *db, robj *key, robj *val, int update_if_existing) 
{
    int existing = dbFind(db,key)!= NULL;

    /* Check if the key already exists. */
    if (existing &&!dbOverwrite(db,key,val))
        exit(1);

    /* Create the new entry if the key does not exist. */
    if (!existing) {
        if (update_if_existing) {
            /* We don't want to abort here, since we still want to retain the
             * value if the key was updated, but it's safer to just exit. */
            return;
        }
        /* We create a new entry in the new db and link the old one with the
         * new one. */
        dbAdd(db,key,val);
        val->refcount++;
        server.lazy_expire_disabled--;
    }
}","static void dbAddInternal(redisDb *db, robj *key, robj *val, int update_if_existing) 
{ 
    int exists;

    /* Check if the key already exists. */
    exists = dbFind(db,key->ptr)!= NULL;
    if (update_if_existing && exists)
        return;

    /* Create the key object. */
    if (dbCreateObject(db,val) == -1) {
        serverLog(LL_WARNING, ""Error creating new value for key '%s': %s"",
            key->ptr, strerror(errno));
        return;
    }
    if (exists)
        db->expires_cursor = dbAddExpires(db,db->expires_cursor,key->ptr);
    db->dirty++;
    signalModifiedKey(c,db,key);
    server.dirty++;
}"
55,051CCB38BF73BF65,"int dbAddRDBLoad(redisDb *db, sds key, robj *val) 
{
    int retval = 0;
    if (dbSyncDelete(db,key)) {
        dbAdd(db,key,val);
        retval = 1;
    }
    return retval;
}","int dbAddRDBLoad(redisDb *db, sds key, robj *val) ","int dbAddRDBLoad(redisDb *db, sds key, robj *val) ","int dbAddRDBLoad(redisDb *db, sds key, robj *val) ","int dbAddRDBLoad(redisDb *db, sds key, robj *val) ","int dbAddRDBLoad(redisDb *db, sds key, robj *val) ","int dbAddRDBLoad(redisDb *db, sds key, robj *val) ","int dbAddRDBLoad(redisDb *db, sds key, robj *val) 
{ 
    int retval = 0;
    if (dbSyncDelete(db,key)) {
        dbAdd(db,key,val);
        retval = 1;
    }
    return retval;
}","int dbAddRDBLoad(redisDb *db, sds key, robj *val) 
{
    int status = 0;
    if (dbSyncDelete(db,key)) {
        serverLog(LL_NOTICE,""DB deleted with sync: %s"",key);
    } else {
        serverLog(LL_WARNING,""Error adding DB to DB Store: %s"",
            dbGetLastError(db));
        return 0;
    }
    if (dbAdd(db,key,val) == C_OK) {
        serverLog(LL_NOTICE,""DB loaded from RDB file"");
        status = 1;
    } else {
        serverLog(LL_WARNING,""Error adding DB to DB Store: %s"",
            dbGetLastError(db));
        if (status == 0) {
            /* If the key was not found in the DB Store, we signal that
             * the key is not ready, since the caller should free the object
             * in this case. */
            db->dirty = 0;
        }
    }
    return status;
}","int dbAddRDBLoad(redisDb *db, sds key, robj *val) "
56,3676B55A0684B8C4,"static void kvstoreDictRehashingStarted(dict *d) 
{
    serverAssert(dictSize(d) <= KVSTORE_HT_INCR);
    atomicIncr(server.stat_active_defrag_hits, 1);
    atomicIncr(server.stat_active_defrag_scanned, 1);
    if (server.active_defrag_running) {
        serverLog(LL_NOTICE,""Starting active defrag for %s"", dictGetKey(d));
    }
}","static void kvstoreDictRehashingStarted(dict *d) 
{
    if (server.stat_active_defrag_hits!= server.stat_active_defrag_total_hits)
        incrRefCount(d);
}","static void kvstoreDictRehashingStarted(dict *d) 
{
    /* If there are multiple dicts, we need to increment the bucket count
     * for all the dicts that are present in the incremental rehashing
     * table. */
    if (dictSize(d) > server.active_defrag_max_scan_fields)
        defragLaterStep(d, 0);
    /* else, we increment the bucket count only if there's just one dict. */
}","static void kvstoreDictRehashingStarted(dict *d) 
{
    serverAssert(dictSize(d) <= server.active_defrag_max_scan_fields);
    if (server.active_defrag_running) {
        serverLog(LL_NOTICE, ""Starting rehashing of the key value store"");
    }
    atomicIncr(server.stat_active_defrag_hits, 1);
    atomicIncr(server.stat_active_defrag_scanned, 1);
    if (server.active_defrag_running == 0) {
        serverLog(LL_WARNING, ""Active defrag was stopped, likely because of a short scan"");
    }
}","static void kvstoreDictRehashingStarted(dict *d) 
{ 
    serverAssert(dictSize(d) <= KVSTORE_HT_INCR);
    atomicIncr(server.stat_active_defrag_hits, 1);
    atomicIncr(server.stat_active_defrag_scanned, 1);
    if (server.active_defrag_running) {
        serverLog(LL_NOTICE,""Starting active defrag for %s"", dictGetKey(d));
    }
}","static void kvstoreDictRehashingStarted(dict *d) 
{
#ifdef REDIS_TEST
    printf(""Start to rehashing\n"");
#endif
    atomicIncr(server.stat_active_defrag_hits,1);
    atomicIncr(server.stat_active_defrag_scanned,1);
    atomicIncr(server.stat_active_defrag_scanned_hits,1);
    if (server.active_defrag_running) {
        serverLog(LL_WARNING,""Active defrag already in progress, skipping scan of new ht"");
        return;
    }
    defragAlloc(d);
    server.active_defrag_running = 1;
    server.stat_active_defrag_scanned++;
    server.stat_active_defrag_hits++;
    if (server.active_defrag_configuration_changed) {
        server.active_defrag_configuration_changed = 0;
        updateDefragConfiguration();
    }
    if (server.active_defrag_running == 1) {
        serverLog(LL_WARNING,""Active defrag already in progress, skipping scan of new ht"");
        return;
    }
    if (server.active_defrag_configuration_changed) {
        serverLog(LL_WARNING,""Active defrag aborted, restarting"");
        defragAlloc(d);
    }
    scanLaterHugePages();
}","static void kvstoreDictRehashingStarted(dict *d) 
{
	atomicIncr(server.stat_active_defrag_hits, 1);
	atomicIncr(server.stat_active_defrag_scanned, 1);
	atomicIncr(server.stat_active_defrag_scanned_hits, 1);
	if (dictSize(d) > server.active_defrag_max_scan_fields)
		defragLater(db, d, 0);
	else
		activeDefragKVStore(d);
}","static void kvstoreDictRehashingStarted(dict *d) 
{
    atomicIncr(server.stat_active_defrag_hits,1);
    atomicIncr(server.stat_active_defrag_scanned,1);
    if (server.active_defrag_running) {
        serverLog(LL_NOTICE,""Starting active defrag for key: %s"", dictGetKey(d));
    }
}","static void kvstoreDictRehashingStarted(dict *d) 
{ 
    if (server.active_defrag_running) {
        serverLog(LL_WARNING, ""Active defrag already in progress, skipping rehashing of dicts in this iteration"");
        return;
    }
    server.active_defrag_running = 1;

    /* If there are multiple dicts, we need to increment the bucket count
     * for all the dicts that we just created. */
    if (dictSize(d) > 1) {
        incrRefCount(d); /* Protect the dict from being collected */
        kvstoreDictSetBucketCount(d, 1);
    }
}","static void kvstoreDictRehashingStarted(dict *d) 
{
    if (dictSize(d) > server.active_defrag_max_scan_fields)
        defragLater(db, d, 0);
    else
        activeDefragKVStore(d);
}"
57,235340703317EEF1,"void kvstoreIteratorRelease(kvstoreIterator *kvs_it) 
{
    if (kvs_it->encoding == OBJ_ENCODING_LISTPACK)
        lzf_free(kvs_it->subject->ptr);
    zfree(kvs_it);
}","void kvstoreIteratorRelease(kvstoreIterator *kvs_it) 
{
    if (!kvs_it) return;
    zfree(kvs_it->kvs);
    zfree(kvs_it);
}","void kvstoreIteratorRelease(kvstoreIterator *kvs_it) 
{
    serverAssert(kvs_it->encoding == OBJ_ENCODING_KVSTORE);
    zfree(kvs_it->kvs);
    zfree(kvs_it);
}","void kvstoreIteratorRelease(kvstoreIterator *kvs_it) 
{
    if (kvs_it->encoding == OBJ_ENCODING_INTSET)
        intsetDel(kvs_it->subject->ptr, kvs_it->pos);
    zfree(kvs_it);
}","void kvstoreIteratorRelease(kvstoreIterator *kvs_it) 
{
    zfree(kvs_it->kvs);
    zfree(kvs_it);
}","void kvstoreIteratorRelease(kvstoreIterator *kvs_it) 
{ 
    if (kvs_it->encoding == OBJ_ENCODING_LISTPACK)
        lzf_free(kvs_it->subject->ptr);
    zfree(kvs_it);
}","void kvstoreIteratorRelease(kvstoreIterator *kvs_it) 
{
    serverAssert(kvs_it->encoding == KVSTORE_ENCODING_ITERATOR);
    zfree(kvs_it);
}","void kvstoreIteratorRelease(kvstoreIterator *kvs_it) 
{
	/* kvstoreIteratorInit() has already initialized the iterator,
	 * now we just need to update the internal state. */
	kvs_it->encoding = KVSTORE_ENCODING_RAW;
	kvs_it->pos = 0;
}","void kvstoreIteratorRelease(kvstoreIterator *kvs_it) 
{
    if (!kvs_it) return;
    if (kvs_it->encoding == OBJ_ENCODING_LISTPACK)
        lzf_free(kvs_it->subject->ptr);
    zfree(kvs_it);
}","void kvstoreIteratorRelease(kvstoreIterator *kvs_it) 
{
   zfree(kvs_it);
}"
58,B9770C032ED2D79F,void scanDatabaseForReadyKeys(redisDb *db) ,void scanDatabaseForReadyKeys(redisDb *db) ,"void scanDatabaseForReadyKeys(redisDb *db) 
{
    dictIterator *di;
    dictEntry *de;
    int type;

    di = dictGetIterator(db->keys);
    while((de = dictNext(di))!= NULL) {
        robj *key = dictGetKey(de);
        robj *val = dictGetVal(de);
        type = db->type.getKeyType(key);

        /* If the key is of the right type, signal it as such. */
        if (type == OBJ_STRING || type == OBJ_LIST || type == OBJ_SET) {
            signalModifiedKey(db,key);
            notifyKeyspaceEvent(NOTIFY_STRING,""pop"",key,db->db->id);
        }
    }
    dictReleaseIterator(di);
}","void scanDatabaseForReadyKeys(redisDb *db) 
{

    /* Scan the keyspace and signal the ready signal for every key that is
     * in the map. */
    scanKey(db->keys,db->expires,REDISMODULE_BS_KEY);
}",void scanDatabaseForReadyKeys(redisDb *db) ,void scanDatabaseForReadyKeys(redisDb *db) ,void scanDatabaseForReadyKeys(redisDb *db) ,void scanDatabaseForReadyKeys(redisDb *db) ,void scanDatabaseForReadyKeys(redisDb *db) ,void scanDatabaseForReadyKeys(redisDb *db) 
59,D7B3A40224F9F596,"void unblockClientOnTimeout(client *c) 
{
    if (c && c->bstate.timeout_callback) {
        RedisModuleCtx ctx;
        moduleCreateContext(&ctx, c->module, REDISMODULE_CTX_BLOCKED_TIMEOUT);
        ctx.blocked_privdata = c->privdata;
        ctx.blocked_ready_key = NULL;
        ctx.client = c;
        c->bstate.timeout_callback(&ctx,c->bstate.timeout_callback_user_data);
        moduleFreeContext(&ctx);
    }
}",void unblockClientOnTimeout(client *c) ,"void unblockClientOnTimeout(client *c) 
{
    RedisModuleBlockedClient *bc = c->bstate.module_blocked_handle;
    RedisModuleCtx ctx;
    moduleCreateContext(&ctx, bc->module, REDISMODULE_CTX_BLOCKED_TIMEOUT);
    ctx.client = bc->client;
    ctx.blocked_privdata = bc->privdata;
    bc->blocked_on_reply_reply_timeout?
        RM_UnblockClientOnTimeout(&ctx, bc->client, bc->blocked_on_reply_reply_timeout) :
        RM_UnblockClient(&ctx, bc->client);
    moduleFreeContext(&ctx);
    if (bc->blocked_on_reply_reply_timeout)
        zfree(bc->blocked_on_reply_reply_timeout);
    bc->client = NULL;
}","void unblockClientOnTimeout(client *c) 
{
    if (!(c->flags & CLIENT_BLOCKED)) return;
    c->flags &= ~CLIENT_BLOCKED;
    if (c->reply_callback) {
        /* In this case we don't want to call the reply callback, since we already
         * called it in the beforeSleep() call, and the timeout callback will have
         * already removed the pending flag. */
        c->reply_callback = NULL;
    }
    if (c->timeout_callback) {
        /* In this case we don't want to call the timeout callback, since we already
         * called it in the beforeSleep() call, and the timeout callback will have
         * already removed the pending flag. */
        c->timeout_callback = NULL;
    }
    /* Remove the pending flag in the blocked client. */
    unblockClientFromServer(c);
}","void unblockClientOnTimeout(client *c) 
{ 
    RedisModuleCtx ctx;
    moduleCreateContext(&ctx, c->module, REDISMODULE_CTX_BLOCKED_TIMEOUT);
    ctx.client = c;
    ctx.blocked_privdata = c->privdata;
    ctx.blocked_ready_key = NULL;
    ctx.blocked_timeout_callback = NULL;
    ctx.blocked_timeout = 0;
    c->module->blocked_clients--;
    if (c->module->blocked_clients == 0) {
        /* Remove the timedout client from the list of clients blocked by
         * this module. */
        listNode *ln;
        listIter li;
        listRewind(c->module->blocked_clients,&li);
        while((ln = listNext(&li))) {
            RedisModuleBlockedClient *bc = ln->value;
            if (bc->client == c) {
                listDelNode(c->module->blocked_clients,ln);
                zfree(ln);
                break;
            }
        }
    }
    moduleFreeContext(&ctx);
    c->module->blocked_clients--;
    if (c->module->blocked_clients == 0) {
        /* Remove the timeout callback if any. */
        if (c->timeout_callback) {
            zfree(c->timeout_callback);
            c->timeout_callback = NULL;
        }
    }
}","void unblockClientOnTimeout(client *c) 
{
	int timeout_in_ms = 0;
	RedisModuleCtx ctx;
	moduleCreateContext(&ctx,c->module,REDISMODULE_CTX_BLOCKED_TIMEOUT);
	ctx.client = c;
	if (c->bstate.timeout_callback) {
		timeout_in_ms = c->bstate.timeout_callback(ctx.client);
		moduleFreeContext(&ctx);
	}
	if (timeout_in_ms) {
		c->bstate.timeout = 0;
		if (c->reply)
			addReplyLongLong(c,timeout_in_ms);
		else
			removeBulkLongLong(c,timeout_in_ms);
	} else {
		/* Remove pending timeout flags from client */
		if (c->bstate.timeout) {
			removeBulkLongLong(c,c->bstate.timeout);
			c->bstate.timeout = NULL;
		}
	}
	c->bstate.timeout_callback = NULL;
	moduleFreeContext(&ctx);
}","void unblockClientOnTimeout(client *c) 
{
    RedisModuleCtx ctx;
    moduleCreateContext(&ctx,c->module,REDISMODULE_CTX_BLOCKED_REPLY);
    ctx.blocked_privdata = c->privdata;
    ctx.client = c;
    if (c->timeout) {
        /* Remove the pending flag in order to indicate we already
         * returned the reply to the blocked client. */
        removeClientFromModuleCtx(&ctx);
        if (ctx.blocked_privdata) {
            /* We don't really care about the reply, just the timeout.
             * We could have just removed the client from the module
             * context and it would be possible to call the API without
             * the timeout. */
            c->reply_callback(&ctx,(void**)c->argv,c->argc);
            moduleFreeContext(&ctx);
        } else {
            c->reply_callback(&ctx,(void**)c->argv,c->argc);
        }
    } else {
        /* Reply callback was not set, so we have to use the timeout callback
         * to remove the pending flag in order to indicate we already returned
         * the reply to the blocked client. */
        removeClientFromModuleCtx(&ctx);
        if (ctx.blocked_privdata) {
            c->reply_callback(&ctx,(void**)c->argv,c->argc);
        } else {
            c->reply_callback(&ctx,(void**)c->argv,c->argc);
        }
    }
    moduleFreeContext(&ctx);
}","void unblockClientOnTimeout(client *c) 
{
    if (c->flags & CLIENT_BLOCKED) {
        /* A client is unblocked only if it is associated with a timeout
         * callback, and the timeout callback was used to reply to the blocked
         * client. In this case we can just remove the pending flag and return. */
        if (c->timeout_callback) {
            c->flags &= ~CLIENT_PENDING_MODULE_CALL;
            return;
        }

        /* Remove the pending flag if the client was timed out. */
        if (clientHasTimeout(c)) {
            removeClientFromTimeoutTable(c);
        }
    } else {
        /* A client is unblocked only if it is associated with a timeout
         * callback, and the timeout callback was not used to reply to the blocked
         * client. In this case we can just remove the pending flag and return. */
        if (c->timeout_callback) {
            c->flags &= ~CLIENT_PENDING_MODULE_CALL;
            return;
        }

        /* Remove the pending flag if the client was timed out. */
        removeClientFromTimeoutTable(c);
    }
    /* Remove the pending flag if the client was timed out. */
    removeClientFromTimeoutTable(c);
}","void unblockClientOnTimeout(client *c) 
{
    int pending = c->bstate.timeout_pending;
    c->bstate.timeout_pending = 0;
    if (c->bstate.timeout_callback) {
        RedisModuleCtx ctx;
        moduleCreateContext(&ctx, c->module, REDISMODULE_CTX_BLOCKED_TIMEOUT);
        ctx.blocked_privdata = c;
        ctx.blocked_ready_key = NULL;
        ctx.blocked_ready_handler = NULL;
        ctx.blocked_timeout_callback = c->bstate.timeout_callback;
        ctx.blocked_timeout_reached_callback = NULL;
        ctx.client = c;
        c->bstate.timeout_callback(&ctx,c->bstate.timeout_reached_callback);
        moduleFreeContext(&ctx);
    }
    if (pending) {
        /* Remove the pending flag in order to indicate that the client no longer
         *  needs to receive replies from this blocked client. */
        unblockClientFromPool(c, 0);
    }
}","void unblockClientOnTimeout(client *c) 
{
    /* Protect from re-processing: don't reply to the blocked client if
     * we already have a timeout set. */
    if (c->bstate.timeout) {
        return;
    }
    c->bstate.timeout = 1;
    if (c->reply) {
        /* Protect from re-processing: don't reply to the blocked client if
         * we already have a timeout set. */
        if (c->bstate.async_rm) {
            c->bstate.async_rm->reply_callback = NULL;
            c->bstate.async_rm->timeout_callback = NULL;
        }
        c->reply = NULL;
    }
    if (c == server.current_client) {
        unblockClient(c);
    }
}"
60,1D2EBFAEB02EB387,"void slowlogPushEntryIfNeeded(client *c, robj **argv, int argc, long long duration) ","void slowlogPushEntryIfNeeded(client *c, robj **argv, int argc, long long duration) ","void slowlogPushEntryIfNeeded(client *c, robj **argv, int argc, long long duration) ","void slowlogPushEntryIfNeeded(client *c, robj **argv, int argc, long long duration) ","void slowlogPushEntryIfNeeded(client *c, robj **argv, int argc, long long duration) ","void slowlogPushEntryIfNeeded(client *c, robj **argv, int argc, long long duration) ","void slowlogPushEntryIfNeeded(client *c, robj **argv, int argc, long long duration) ","void slowlogPushEntryIfNeeded(client *c, robj **argv, int argc, long long duration) ","void slowlogPushEntryIfNeeded(client *c, robj **argv, int argc, long long duration) ","void slowlogPushEntryIfNeeded(client *c, robj **argv, int argc, long long duration) "
61,34E0B83C2E59A0E6,void updateClientMemoryUsage(client *c) ,void updateClientMemoryUsage(client *c) ,void updateClientMemoryUsage(client *c) ,"void updateClientMemoryUsage(client *c) 
{
    if (c->type!= CLIENT_TYPE_PUBSUB) return;

    /* Update the client's last access time. */
    if (c->lastinteraction > server.client_mem_usage_last_update)
        c->lastinteraction = server.client_mem_usage_last_update;

    /* Update the server's last access time. */
    if (server.client_mem_usage_total >
        (c->lastinteraction+1)*server.client_mem_usage_bucket_size)
        server.client_mem_usage_total =
            (c->lastinteraction+1)*server.client_mem_usage_bucket_size;

    /* Update the client's memory usage. */
    size_t used = c->used - c->mem_usage;
    c->used = c->mem_usage + used;
    c->mem_usage = 0;

    /* Update the server's stats. */
    updateServerStatsOnClient(c, 0);
}",void updateClientMemoryUsage(client *c) ,void updateClientMemoryUsage(client *c) ,void updateClientMemoryUsage(client *c) ,"void updateClientMemoryUsage(client *c) 
{ 
    if (server.maxmemory || c->flags & CLIENT_PUBSUB) {
        return; /* Don't update memory usage for pubsub clients. */
    }

    /* Update the client memory usage. */
    c->avg_used = c->sum_used / c->clients;
    c->avg_used_time = mstime();
    c->used = c->sum_used;
    c->peak = c->sum_peak;
    updateClientMemUsageAndBucket(c);
}",void updateClientMemoryUsage(client *c) ,"void updateClientMemoryUsage(client *c) 
{
    if (!(c->flags & CLIENT_PUBSUB)) return;
    if (c->pubsub_type!= CHILD_TYPE_PUBSUB) return;
    /* We need to do this before we update the server's cumulative
     * cumulative usage of pubsub clients. */
    updateClientMemUsageAndBucket(c,CHILD_MEMORY_PUBSUB);
    /* We need to do this after updating the server's cumulative
     * cumulative usage of pubsub clients. */
    updateClientMemUsageAndBucket(c,CHILD_MEMORY_PUBSUB);
    /* We need to do this after updating the server's cumulative
     * cumulative usage of pubsub clients. */
    updateClientMemUsageAndBucket(c,CHILD_MEMORY_PUBSUB);
}"
