,0,1,2,3,4,5,6,7,8,9,10
24,56885AFA07B9F858,"REDIS_NO_SANITIZE(""bounds"")
size_t _addReplyToBuffer(client *c, const char *s, size_t len) 
{
    if (c->buf_usable_size < c->buf_size) {
        size_t n = c->buf_size - c->buf_usable_size;
        if (len > n) len = n;
        memcpy(c->buf + c->buf_usable_size, s, len);
        c->buf_usable_size += len;
        return len;
    } else {
        return 0;
    }
}","REDIS_NO_SANITIZE(""bounds"")
size_t _addReplyToBuffer(client *c, const char *s, size_t len) 
{
    size_t ret;
    if (c->buf_usable_size < c->buf_size) {
        ret = c->buf_size - c->buf_usable_size;
        memcpy(c->buf + c->buf_usable_size, s, len);
        c->buf_usable_size += len;
        return ret;
    }
    return 0;
}","REDIS_NO_SANITIZE(""bounds"")
size_t _addReplyToBuffer(client *c, const char *s, size_t len) 
{
	size_t n = c->buf_usable_size;
	if (n + len > c->buf_size) {
		if (c->buf_size == 0) {
			c->buf_size = REDIS_BUF_SIZE;
			c->buf = zrealloc(c->buf, c->buf_size);
		} else {
			c->buf_size *= 2;
			c->buf = zrealloc(c->buf, c->buf_size);
		}
	}
	memcpy(c->buf + n, s, len);
	c->buf_usable_size += len;
	return len;
}","REDIS_NO_SANITIZE(""bounds"")
size_t _addReplyToBuffer(client *c, const char *s, size_t len) 
{
	size_t rlen;

	assert(len);
	assert(c->buf_usable_size >= len);
	assert(c->buf_usable_size >= c->buf_size);
	assert(c->buf_size >= c->buf_usable_size);
	assert(c->buf_size >= len);

	rlen = c->buf_size - c->buf_usable_size;
	memcpy(c->buf + c->buf_usable_size, s, len);
	c->buf_usable_size += len;
	c->buf_size = c->buf_usable_size;
	return rlen;
}","REDIS_NO_SANITIZE(""bounds"")
size_t _addReplyToBuffer(client *c, const char *s, size_t len) 
{ 
    size_t n = c->buf_usable_size;
    if (n + len > c->buf_size) {
        if (c->buf_size == 0) {
            c->buf_size = REDIS_BUF_SIZE;
            c->buf = zrealloc(c->buf, c->buf_size);
        } else {
            c->buf_size *= 2;
            c->buf = zrealloc(c->buf, c->buf_size);
        }
    }
    memcpy(c->buf + n, s, len);
    c->buf_usable_size += len;
    return len;
}","REDIS_NO_SANITIZE(""bounds"")
size_t _addReplyToBuffer(client *c, const char *s, size_t len) 
{

  /* Sanitize the string. */
  if (len > c->buf_usable_size) {
    len = c->buf_usable_size;
  }

  /* Add the string to the buffer. */
  memcpy(c->buf + c->buf_usable_size, s, len);
  c->buf_usable_size += len;

  /* Sanitize the buffer. */
  if (c->buf_usable_size > c->buf_max_size) {
    c->buf_max_size = c->buf_usable_size;
  }

  return len;
}","REDIS_NO_SANITIZE(""bounds"")
size_t _addReplyToBuffer(client *c, const char *s, size_t len) 
{
	char *p = c->buf;
	size_t n = c->buf_usable_size;
	if (len > n) len = n;
	memcpy(p, s, len);
	p += len;
	c->buf_usable_size -= len;
	return len;
}","REDIS_NO_SANITIZE(""bounds"")
size_t _addReplyToBuffer(client *c, const char *s, size_t len) 
{ 
	size_t ret;
	if (c->buf_usable_size < len) {
		ret = c->buf_usable_size;
		c->buf_usable_size = 0;
	} else {
		ret = len;
		c->buf_usable_size -= len;
	}
	memcpy(c->buf, s, ret);
	c->buf_usable_size = ret;
	return ret;
}","REDIS_NO_SANITIZE(""bounds"")
size_t _addReplyToBuffer(client *c, const char *s, size_t len) 
{
  int ret;
  size_t n;
  char *p;

  if (c->buf_usable_size < len) {
    /*
    The client buffer is too small to hold the reply. We need to
    allocate a new buffer.
    */
    ret = zmalloc_buffer_reserve(c->buf, len);
    if (ret!= REDIS_OK) {
      return REDIS_ERR;
    }
  }

  /*
  We need to copy the data into the new buffer.
  */
  p = c->buf;
  n = c->buf_usable_size;

  memcpy(p, s, len);
  p += len;
  c->buf_usable_size -= len;

  /*
  If the buffer is full, we need to reallocate it.
  */
  if (c->buf_usable_size == 0) {
    ret = zmalloc_buffer_reserve(c->buf, c->buf_size);
    if (ret!= REDIS_OK) {
      return REDIS_ERR;
    }
  }

  return REDIS_OK;
}","REDIS_NO_SANITIZE(""bounds"")
size_t _addReplyToBuffer(client *c, const char *s, size_t len) 
{ 
  char *p = (char*)c->buf;
  size_t n = c->buf_usable_size;
  size_t i;

  if (len > n) len = n;
  for (i = 0; i < len; i++) {
    if (p[i] == '\0') {
      p[i] = s[i];
      return i+1;
    }
  }
  return 0;
}"
25,F363CFD77CB13669,"unsigned long kvstoreBuckets(kvstore *kvs) 
{
	unsigned long sum = 0;
	unsigned long i;
	for (i = 0; i < kvs->num_buckets; i++) {
		sum += kvs->buckets[i];
	}
	return sum;
}",unsigned long kvstoreBuckets(kvstore *kvs) ,"unsigned long kvstoreBuckets(kvstore *kvs) 
{ 
  unsigned long sum = 0;
  unsigned long i;
  for (i = 0; i < kvs->num_buckets; i++) 
    sum += kvs->buckets[i];
  return sum;
}",unsigned long kvstoreBuckets(kvstore *kvs) ,"unsigned long kvstoreBuckets(kvstore *kvs) 
{
	kvstoreBucket *bucket;
	unsigned long sum = 0;
	unsigned long i;
	for (i = 0; i < kvs->numBuckets; i++) {
		bucket = kvs->buckets[i];
		sum += bucket->sum;
	}
	return sum;
}","unsigned long kvstoreBuckets(kvstore *kvs) 
{ 
    kvstoreBucket *bucket; 
    unsigned long sum = 0; 
    unsigned long i; 
    for (i = 0; i < kvs->numBuckets; i++) 
    { 
        bucket = kvs->buckets[i]; 
        sum += bucket->sum; 
    } 
    return sum; 
}",unsigned long kvstoreBuckets(kvstore *kvs) ,"unsigned long kvstoreBuckets(kvstore *kvs) 
{
    return kvs->buckets;
}","unsigned long kvstoreBuckets(kvstore *kvs) 
{  unsigned long sum = 0;
  kvstoreIterator *it;
  kvstoreIterator *it2;
  kvstoreIterator *it3;
  kvstoreIterator *it4;

  it = kvs->buckets;
  while (it) {
    sum += it->value;
    it = it->next;
  }
  return sum;
}","unsigned long kvstoreBuckets(kvstore *kvs) 
{

  int i;
  unsigned long sum = 0;
  for (i = 0; i < kvs->num_buckets; i++) {
    sum += kvs->buckets[i];
  }
  return sum;
}"
26,C9AD0CB2169AB708,"long getTimeZone(void) 
{
	struct tm tm;
	time_t t;
	
	if (tzset(&tm) == -1)
		return -1;
	
	t = mktime(&tm);
	
	return t;
}","long getTimeZone(void) 
{
    return timezone;
}","long getTimeZone(void) 
{
	long ret;
	struct tm tm;
	time_t t;
	char buf[256];
	
	ret = gettimeofday(&t, NULL);
	if (ret == -1) {
		return -1;
	}
	
	localtime_r(&t, &tm);
	
	ret = strftime(buf, sizeof(buf), ""%Z"", &tm);
	if (ret == -1) {
		return -1;
	}
	
	return atoi(buf);
}","long getTimeZone(void) 
{ 
	struct tm tm;
	time_t t;
	char *tz;
	
	if (tz_get_timezone(&tz) == 0) {
		return (long) tz;
	} else {
		return -1;
	}
}","long getTimeZone(void) 
{
  static long timezone = -1;
  static long timezone_offset = 0;
  static long timezone_offset_ms = 0;
  static long timezone_offset_sec = 0;

  if (timezone == -1) {
    timezone = getenv(""TZ"");
    if (timezone == NULL) {
      timezone = ""UTC"";
    }
  }

  if (timezone!= NULL) {
    timezone_offset = atoi(timezone);
    timezone_offset_ms = timezone_offset * 1000;
    timezone_offset_sec = timezone_offset_ms / 1000;
  }

  return timezone_offset_sec;
}","long getTimeZone(void) 
{
    struct tm *tm;

    tm = localtime(&(time(NULL) - timezone));

    return tm->tm_gmtoff;
}","long getTimeZone(void) 
{ 
    return (long)timezone; 
}","long getTimeZone(void) 
{

   time_t t;
   struct tm *tm;
   char *tz;

   tz = getenv(""TZ"");
   if (tz == NULL)
      return -1;

   if (tz[0] == '\0') {
      tz = ""UTC"";
   } else {
      tz = tz + 1;
   }

   t = time(NULL);
   tm = localtime(&t);
   if (tm == NULL) {
      return -1;
   }

   return atoi(tz);
}","long getTimeZone(void) 
{ 
  static long timezone = -1; 
  if (timezone == -1) 
  { 
    timezone = getenv(""TZ""); 
    if (timezone == NULL) 
    { 
      timezone = getenv(""TZ""); 
    } 
  } 
  return timezone; 
}","long getTimeZone(void) 
{	
	long ret = -1;

	if (getenv(""TZ"")!= NULL) {
		ret = atoi(getenv(""TZ""));
	}

	return ret;
}"
27,2F6791789BCEDFFA,"void dictRehashingInfo(dict *d, unsigned long long *from_size, unsigned long long *to_size) ","void dictRehashingInfo(dict *d, unsigned long long *from_size, unsigned long long *to_size) ","void dictRehashingInfo(dict *d, unsigned long long *from_size, unsigned long long *to_size) ","void dictRehashingInfo(dict *d, unsigned long long *from_size, unsigned long long *to_size) ","void dictRehashingInfo(dict *d, unsigned long long *from_size, unsigned long long *to_size) 
{
	int i;
	unsigned long long old_size = 0;
	unsigned long long new_size = 0;

	for (i=0; i<d->size; i++) {
		old_size += d->data[i].size;
		new_size += d->data[i].size;
	}

	*from_size = old_size;
	*to_size = new_size;
}","void dictRehashingInfo(dict *d, unsigned long long *from_size, unsigned long long *to_size) 
{
    *from_size = d->ht_size;
    *to_size = d->ht_size;
}","void dictRehashingInfo(dict *d, unsigned long long *from_size, unsigned long long *to_size) 
{ 
    if (d == NULL) {
        return;
    }

    if (from_size == NULL) {
        return;
    }

    if (to_size == NULL) {
        return;
    }

    *from_size = d->ht_size;
    *to_size = d->ht_size;
}","void dictRehashingInfo(dict *d, unsigned long long *from_size, unsigned long long *to_size) 
{ 
  unsigned long long old_size = 0;
  unsigned long long new_size = 0;
  unsigned long long old_from_size = 0;
  unsigned long long old_to_size = 0;

  if (d == NULL) {
    return;
  }

  old_from_size = d->from_size;
  old_to_size = d->to_size;

  if (from_size!= NULL) {
    old_from_size = *from_size;
  }

  if (to_size!= NULL) {
    old_to_size = *to_size;
  }

  if (old_from_size > old_to_size) {
    new_size = old_to_size;
  } else {
    new_size = old_from_size;
  }

  if (new_size > old_to_size) {
    new_size = old_to_size;
  }

  if (new_size > old_from_size) {
    new_size = old_from_size;
  }

  d->from_size = new_size;
  d->to_size = new_size;
}","void dictRehashingInfo(dict *d, unsigned long long *from_size, unsigned long long *to_size) 
{	
	unsigned int i;
	unsigned int j;

	if(d == NULL) return;

	for(i = 0; i < d->size; i++)
	{
		for(j = 0; j < d->size; j++)
		{
			if(d->data[i] == d->data[j])
			{
				if(d->data[i] == 0)
				{
					d->data[i] = 1;
					d->size++;
				}
				else
				{
					d->data[i] = 0;
					d->size++;
				}
				break;
			}
		}
	}
	*from_size = d->size;
	*to_size = d->size;
}","void dictRehashingInfo(dict *d, unsigned long long *from_size, unsigned long long *to_size) "
28,252B6857A9882E34,"size_t dictMemUsage(const dict *d) 
{
	size_t size = 0;
	size_t i;
	for (i = 0; i < d->size; i++) 
	{
		size += d->keys[i]->memUsage();
		size += d->values[i]->memUsage();
	}
	return size;
}","size_t dictMemUsage(const dict *d) 
{
  return d->size - sizeof(dict) - sizeof(dict_item);
}","size_t dictMemUsage(const dict *d) 
{
    size_t memUsage = 0;
    for (size_t i = 0; i < d->size; i++) {
        memUsage += d->keys[i]->memUsage();
        memUsage += d->values[i]->memUsage();
    }
    return memUsage;
}",size_t dictMemUsage(const dict *d) ,"size_t dictMemUsage(const dict *d) 
{ 
  size_t size = 0; 
  size_t i; 
  for (i = 0; i < d->size; i++) 
    size += sizeof(dict_key_t) + sizeof(dict_value_t); 
  return size; 
}","size_t dictMemUsage(const dict *d) 
{ 
	return d->size - sizeof(dict) - sizeof(dict_item); 
}","size_t dictMemUsage(const dict *d) 
{
    if (d == NULL)
        return 0;
    size_t size = 0;
    size_t count = 0;
    size_t i;
    for (i = 0; i < d->size; i++) {
        count += d->keys[i]->memUsage();
        size += d->keys[i]->memUsage();
    }
    return size;
}","size_t dictMemUsage(const dict *d) 
{ 
    size_t memUsage = 0; 
    for (size_t i = 0; i < d->size; i++) 
    {
        memUsage += d->data[i].size; 
    } 
    return memUsage; 
}",size_t dictMemUsage(const dict *d) ,"size_t dictMemUsage(const dict *d) 
{

  return sizeof(dict) + (d->nkeys * sizeof(dict_key)) + (d->nvals * sizeof(dict_val));
}"
29,744001044C7F2F92,"static void* getAndSetMcontextEip(ucontext_t *uc, void *eip) 
{ 
    if (uc->uc_mcontext.gregs[REG_EIP]!= NULL) {
        *(ucontext_t *)uc->uc_mcontext.gregs[REG_EIP] = *(ucontext_t *)eip;
    }
    return (void *)uc->uc_mcontext.gregs[REG_EIP];
}","static void* getAndSetMcontextEip(ucontext_t *uc, void *eip) 
{
  void *newEip = NULL;
  if (uc->uc_mcontext.gregs[REG_EIP]!= 0) {
    newEip = uc->uc_mcontext.gregs[REG_EIP];
  }
  uc->uc_mcontext.gregs[REG_EIP] = eip;
  return newEip;
}","static void* getAndSetMcontextEip(ucontext_t *uc, void *eip) 
{
	void *ret = NULL;
	if (uc!= NULL) {
		ret = (void*)uc->uc_mcontext.gregs[REG_EIP];
	}
	return ret;
}","static void* getAndSetMcontextEip(ucontext_t *uc, void *eip) 
{ 
  ucontext_t *old_uc = uc;
  void *new_eip;

  new_eip = (void *)uc->uc_mcontext.gregs[REG_EIP];

  if (new_eip!= NULL) {
    uc->uc_mcontext.gregs[REG_EIP] = (ucontext_t)new_eip;
  }

  return old_uc;
}","static void* getAndSetMcontextEip(ucontext_t *uc, void *eip) 
{ 
	void *ret = NULL;
	
	if (uc!= NULL) {
		ret = (void*)uc->uc_mcontext.gregs[REG_EIP];
		uc->uc_mcontext.gregs[REG_EIP] = (ucontext_t*)eip;
	}
	return ret;
}","static void* getAndSetMcontextEip(ucontext_t *uc, void *eip) 
{
    if (uc->uc_mcontext.gregs[REG_EIP]!= NULL) {
        *(ucontext_t *)uc->uc_mcontext.gregs[REG_EIP] = *(ucontext_t *)eip;
    }
    return eip;
}","static void* getAndSetMcontextEip(ucontext_t *uc, void *eip) 
{
	ucontext_t *old_uc = uc;
	void *new_eip = NULL;
	
	if (uc!= NULL) {
		new_eip = uc->uc_mcontext->__gregs[REG_EIP];
	}
	
	if (new_eip!= NULL) {
		uc->uc_mcontext->__gregs[REG_EIP] = (u32)new_eip;
	}
	
	return old_uc;
}","static void* getAndSetMcontextEip(ucontext_t *uc, void *eip) 
{

  /* Get the current eip */
  void *currentEip = (void *)uc->uc_mcontext.gregs[REG_EIP];

  /* Set the new eip */
  uc->uc_mcontext.gregs[REG_EIP] = (ucontext_t)eip;

  /* Return the current eip */
  return currentEip;
}","static void* getAndSetMcontextEip(ucontext_t *uc, void *eip) 
{
    if(eip!= NULL) {
        *(ucontext_t *)eip = *(ucontext_t *)uc;
    }
    return eip;
}","static void* getAndSetMcontextEip(ucontext_t *uc, void *eip) 
{	
	void *newEip = NULL;
	
	if (uc->uc_mcontext.gregs[REG_EIP] == 0) 
	{
		newEip = (void*)uc->uc_mcontext.gregs[REG_EIP];
		uc->uc_mcontext.gregs[REG_EIP] = (u32)newEip;
	}
	return newEip;
}"
30,1888551133AB0C37,char *getObjectTypeName(robj *o) ,char *getObjectTypeName(robj *o) ,char *getObjectTypeName(robj *o) ,char *getObjectTypeName(robj *o) ,"char *getObjectTypeName(robj *o) 
{
    return o->type == OBJ_STRING? (char*)o->ptr : NULL;
}",char *getObjectTypeName(robj *o) ,char *getObjectTypeName(robj *o) ,char *getObjectTypeName(robj *o) ,"char *getObjectTypeName(robj *o) 
{ 
	switch(TYPE(o)) {
		case T_INT: return ""int"";
		case T_FLOAT: return ""float"";
		case T_LONG: return ""long"";
		case T_DOUBLE: return ""double"";
		case T_BOOL: return ""bool"";
		case T_STRING: return ""string"";
		case T_LIST: return ""list"";
		case T_ARRAY: return ""array"";
		case T_OBJ_STRING: return ""string"";
		case T_OBJ_LIST: return ""list"";
		case T_OBJ_DOUBLE: return ""double"";
		case T_OBJ_BOOL: return ""bool"";
		case T_OBJ_FLOAT: return ""float"";
		case T_OBJ_LONG: return ""long"";
		case T_OBJ_DOUBLE: return ""double"";
		case T_OBJ_STRING: return ""string"";
		case T_OBJ_LIST: return ""list"";
		case T_OBJ_ARRAY: return ""array"";
		case T_OBJ_OBJ_STRING: return ""string"";
		case T_OBJ_OBJ_LIST: return ""list"";
		case T_OBJ_OBJ_DOUBLE: return ""double"";
		case T_OBJ_OBJ_BOOL: return ""bool"";
		case T_OBJ_OBJ_FLOAT: return ""float"";
		case T_OBJ_OBJ_LONG: return ""long"";
		case T_OBJ_OBJ_DOUBLE: return ""double"";
		default: return ""unknown"";
	}
}",char *getObjectTypeName(robj *o) 
31,3EABC43DB66CDE6D,"void totalNumberOfBlockingKeys(unsigned long *blocking_keys, unsigned long *bloking_keys_on_nokey) ","void totalNumberOfBlockingKeys(unsigned long *blocking_keys, unsigned long *bloking_keys_on_nokey) 
{
	*blocking_keys = *bloking_keys_on_nokey;
}","void totalNumberOfBlockingKeys(unsigned long *blocking_keys, unsigned long *bloking_keys_on_nokey) 
{
  int i;
  for(i=0; i<MAX_NUMBER_OF_CLIENTS; i++)
  {
    blocking_keys[i] = blocking_keys_on_nokey[i];
    bloking_keys_on_nokey[i] = blocking_keys_on_nokey[i];
  }
}","void totalNumberOfBlockingKeys(unsigned long *blocking_keys, unsigned long *bloking_keys_on_nokey) 
{
    *blocking_keys = 0;
    *bloking_keys_on_nokey = 0;
    
    if (blocking_keys_on_nokey!= NULL)
    {
        *blocking_keys_on_nokey = *blocking_keys;
    }
    
    if (bloking_keys!= NULL)
    {
        *bloking_keys = *blocking_keys;
    }
}","void totalNumberOfBlockingKeys(unsigned long *blocking_keys, unsigned long *bloking_keys_on_nokey) 
{


	*blocking_keys = *bloking_keys_on_nokey;
	*bloking_keys_on_nokey = 0;
}","void totalNumberOfBlockingKeys(unsigned long *blocking_keys, unsigned long *bloking_keys_on_nokey) ","void totalNumberOfBlockingKeys(unsigned long *blocking_keys, unsigned long *bloking_keys_on_nokey) ","void totalNumberOfBlockingKeys(unsigned long *blocking_keys, unsigned long *bloking_keys_on_nokey) 
{ 

    if(blocking_keys == NULL)
    {
        *blocking_keys = 0;
        *bloking_keys_on_nokey = 0;
    }
    else
    {
        *blocking_keys = *blocking_keys + *bloking_keys_on_nokey;
        *bloking_keys_on_nokey = 0;
    }
}","void totalNumberOfBlockingKeys(unsigned long *blocking_keys, unsigned long *bloking_keys_on_nokey) ","void totalNumberOfBlockingKeys(unsigned long *blocking_keys, unsigned long *bloking_keys_on_nokey) 
{

    if(blocking_keys == NULL)
    {
        return;
    }

    if(blocking_keys[0] == 0)
    {
        *blocking_keys = 0;
        *bloking_keys_on_nokey = 0;
    }
    else
    {
        *blocking_keys = blocking_keys[0];
        *blocking_keys_on_nokey = blocking_keys[0] + 1;
    }
}"
32,53226269E2E8F8F7,"int cmdHasPushAsReply(struct redisCommand *cmd) 
{
    return cmd->argc == 1 && cmd->argv[0][0] == '*';
}","int cmdHasPushAsReply(struct redisCommand *cmd) 
{
	int j;
	int argc = cmd->args_count;
	int reply = 0;
	int has_push = 0;
	int has_sub = 0;

	for (j = 0; j < argc; j++) {
		if (strcasecmp(cmd->argv[j]->ptr,""push"") == 0) {
			has_push = 1;
		} else if (strcasecmp(cmd->argv[j]->ptr,""sub"") == 0) {
			has_sub = 1;
		}
	}

	if (has_push) {
		reply = 1;
	} else if (has_sub) {
		reply = 2;
	}

	return reply;
}","int cmdHasPushAsReply(struct redisCommand *cmd) 
{
	return cmd->flags & REDIS_CMD_HAS_PUSH_AS_REPLY;
}","int cmdHasPushAsReply(struct redisCommand *cmd) 
{

  /* The command family has a push as a reply, or in other words, it
  responds with a push (or several of them depending on how many
  arguments it got), and has no reply. */
  return cmd->flags & REDIS_CMD_PUSH_AS_REPLY;
}","int cmdHasPushAsReply(struct redisCommand *cmd) 
{
  return cmdHasReply(cmd, ""has-push"");
}","int cmdHasPushAsReply(struct redisCommand *cmd) 
{
    if (cmd->argc!= 1) return REDIS_ERR;
    return REDIS_OK;
}","int cmdHasPushAsReply(struct redisCommand *cmd) 
{ 
    return cmd->flags & REDIS_CMD_HAS_PUSH_AS_REPLY; 
}","int cmdHasPushAsReply(struct redisCommand *cmd) 
{ 
	return cmdHasReply(cmd, ""has-push-as-reply""); 
}","int cmdHasPushAsReply(struct redisCommand *cmd) 
{
	struct redisCommand *sub;
	int j;

	for (j = 0; j < cmd->numArgs; j++) {
		sub = cmd->args[j];
		if (sub->flags & REDIS_CMD_PUSH) {
			return 1;
		}
	}
	return 0;
}","int cmdHasPushAsReply(struct redisCommand *cmd) 
{ 
  int j;
  int argc = cmd->argsLength;

  if (argc == 0) return 0;

  for (j = 0; j < argc; j++) {
    if (strcasecmp(cmd->argv[j]->ptr,""push"") == 0) return 1;
    if (strcasecmp(cmd->argv[j]->ptr,""subscribe"") == 0) return 1;
    if (strcasecmp(cmd->argv[j]->ptr,""unsubscribe"") == 0) return 1;
  }
  return 0;
}"
33,83A7FD4CE5361D05,"static connection *connCreateSocket(void) 
{
    connection *conn = (connection *)malloc(sizeof(connection));
    if (conn == NULL) {
        return NULL;
    }
    conn->type = CONN_SOCKET;
    conn->sock = NULL;
    conn->sock = socket(AF_INET, SOCK_STREAM, 0);
    if (conn->sock == NULL) {
        free(conn);
        return NULL;
    }
    return conn;
}","static connection *connCreateSocket(void) 
{ 
  connection *conn = (connection *)malloc(sizeof(connection));
  if (conn == NULL) {
    return NULL;
  }
  conn->type = CONN_SOCKET;
  conn->sock = NULL;
  conn->sock = socket(AF_INET, SOCK_STREAM, 0);
  if (conn->sock == NULL) {
    free(conn);
    return NULL;
  }
  return conn;
}","static connection *connCreateSocket(void) 
{
	return (connection *)malloc(sizeof(connection));
}",static connection *connCreateSocket(void) ,"static connection *connCreateSocket(void) 
{ 
    return (connection *)malloc(sizeof(connection)); 
}",static connection *connCreateSocket(void) ,"static connection *connCreateSocket(void) 
{
	struct sockaddr_storage ss;
	socklen_t ss_len = sizeof(ss);
	int fd;

	fd = socket(AF_INET, SOCK_STREAM, 0);
	if (fd < 0) {
		return NULL;
	}

	if (setsockopt(fd, SOL_SOCKET, SO_REUSEADDR, &one, sizeof(one)) < 0) {
		close(fd);
		return NULL;
	}

	if (setsockopt(fd, SOL_SOCKET, SO_REUSEPORT, &one, sizeof(one)) < 0) {
		close(fd);
		return NULL;
	}

	if (bind(fd, (struct sockaddr *) &ss, ss_len) < 0) {
		close(fd);
		return NULL;
	}

	return (connection *) fd;
}",static connection *connCreateSocket(void) ,static connection *connCreateSocket(void) ,"static connection *connCreateSocket(void) 
{
  return new(struct connection);
}"
34,C09BE7C7570CD694,"void trackInstantaneousMetric(int metric, long long current_value, long long current_base, long long factor) ","void trackInstantaneousMetric(int metric, long long current_value, long long current_base, long long factor) ","void trackInstantaneousMetric(int metric, long long current_value, long long current_base, long long factor) ","void trackInstantaneousMetric(int metric, long long current_value, long long current_base, long long factor) ","void trackInstantaneousMetric(int metric, long long current_value, long long current_base, long long factor) ","void trackInstantaneousMetric(int metric, long long current_value, long long current_base, long long factor) ","void trackInstantaneousMetric(int metric, long long current_value, long long current_base, long long factor) ","void trackInstantaneousMetric(int metric, long long current_value, long long current_base, long long factor) ","void trackInstantaneousMetric(int metric, long long current_value, long long current_base, long long factor) ","void trackInstantaneousMetric(int metric, long long current_value, long long current_base, long long factor) "
35,F586455FB012D15B,"monotonic_clock_type monotonicGetType(void) 
{
	return monotonic_clock_type_monotonic;
}","monotonic_clock_type monotonicGetType(void) 
{
    return (monotonic_clock_type)monotonic_clock_get_type();
}","monotonic_clock_type monotonicGetType(void) 
{
  return monotonic_clock_type;
}","monotonic_clock_type monotonicGetType(void) 
{ 
  return monotonic_clock_type_get(); 
}","monotonic_clock_type monotonicGetType(void) 
{ 
	return (monotonic_clock_type)monotonic_clock_get_type(); 
}","monotonic_clock_type monotonicGetType(void) 
{
	monotonic_clock_type result = MONOTONIC_CLOCK_UNKNOWN;

	if (monotonic_clock_type_get() == MONOTONIC_CLOCK_UNKNOWN) {
		result = MONOTONIC_CLOCK_MONOTONIC;
	}

	return result;
}",monotonic_clock_type monotonicGetType(void) ,"monotonic_clock_type monotonicGetType(void) 
{
   static int initialized = 0;
   static monotonic_clock_type type = 0;
   if (!initialized) {
      type = monotonic_clock_type_get();
      initialized = 1;
   }
   return type;
}","monotonic_clock_type monotonicGetType(void) 
{ 
    static const monotonic_clock_type type = MONOTONIC_CLOCK_TYPE_UNKNOWN; 
    return type; 
}","monotonic_clock_type monotonicGetType(void) 
{

  if(!monotonic)
    return MONOTONIC_CLOCK_TYPE_UNKNOWN;

  return monotonic->clock_type;
}"
36,FA12006B2296E11D,unsigned long functionsMemoryOverhead(void) ,"unsigned long functionsMemoryOverhead(void) 
{
    unsigned long total = 0;
    for (unsigned int i = 0; i < nEngines; i++) 
    {
        total += engine[i].memoryOverhead;
    }
    return total;
}",unsigned long functionsMemoryOverhead(void) ,"unsigned long functionsMemoryOverhead(void) 
{
	return (unsigned long)((unsigned long)&_end - (unsigned long)&_start);
}",unsigned long functionsMemoryOverhead(void) ,"unsigned long functionsMemoryOverhead(void) 
{
	unsigned long ret;
	ret = (unsigned long)&_end - (unsigned long)&_start;
	return ret;
}","unsigned long functionsMemoryOverhead(void) 
{

  return(sizeof(struct engine));
}","unsigned long functionsMemoryOverhead(void) 
{ 
	return (unsigned long)((unsigned long)&(__func__) - (unsigned long)&(__func__)); 
}","unsigned long functionsMemoryOverhead(void) 
{
    unsigned long memoryOverhead = 0;

    if (combine_engine_list) {
        for (int i = 0; i < combine_engine_list->size(); i++) {
            memoryOverhead += combine_engine_list->get(i)->getMemoryOverhead();
        }
    }

    return memoryOverhead;
}","unsigned long functionsMemoryOverhead(void) 
{ 
  unsigned long total = 0; 
  for (unsigned long i = 0; i < nEngines; i++) 
    total += engine[i].memoryOverhead; 
  return total; 
}"
